seqnames	start	end	width	strand	Median
11	114000001	115000000	1000000	*	-0.651416121990796
11	115000001	116000000	1000000	*	-0.610926063663631
11	116000001	117000000	1000000	*	-0.291845350876659
11	117000001	118000000	1000000	*	-0.762845935972128
11	118000001	119000000	1000000	*	6.24449018718845
11	119000001	120000000	1000000	*	4.32496365542908
11	120000001	121000000	1000000	*	-0.308162241612421
11	121000001	122000000	1000000	*	-0.533475187845481
11	122000001	123000000	1000000	*	-0.0162595505488988
11	123000001	124000000	1000000	*	-0.258947691223911
11	124000001	125000000	1000000	*	-0.579066848807454
11	125000001	126000000	1000000	*	-0.364409546633099
11	126000001	127000000	1000000	*	-0.446684795058939
11	127000001	128000000	1000000	*	-0.232901950145835
11	128000001	129000000	1000000	*	-0.581249258173182
11	129000001	130000000	1000000	*	-0.314707102730664
11	130000001	131000000	1000000	*	-0.460722738304147
11	131000001	132000000	1000000	*	-0.749453748263193
11	132000001	133000000	1000000	*	-0.655839364308452
11	133000001	134000000	1000000	*	-0.808244515245756
11	134000001	135000000	1000000	*	NA
12	1000001	2000000	1000000	*	-0.0635065828405138
12	2000001	3000000	1000000	*	-0.945982977281248
12	3000001	4000000	1000000	*	-0.53425760098321
12	4000001	5000000	1000000	*	-0.367125942288388
12	5000001	6000000	1000000	*	-0.892383619112484
12	6000001	7000000	1000000	*	NA
12	7000001	8000000	1000000	*	NA
12	10000001	11000000	1000000	*	0.190151887940957
12	11000001	12000000	1000000	*	3.3578865120856
12	12000001	13000000	1000000	*	4.59540428248246
12	13000001	14000000	1000000	*	-0.527482064280174
12	14000001	15000000	1000000	*	0.184306438554378
12	15000001	16000000	1000000	*	0.345052864886374
12	16000001	17000000	1000000	*	0.155440055910497
12	17000001	18000000	1000000	*	0.415384116424655
12	18000001	19000000	1000000	*	0.368804582582031
12	19000001	20000000	1000000	*	0.26928423484636
12	20000001	21000000	1000000	*	0.457649654692899
12	21000001	22000000	1000000	*	0.361379577163072
12	22000001	23000000	1000000	*	5.17633256218568
12	23000001	24000000	1000000	*	0.301035538691375
12	24000001	25000000	1000000	*	0.658236969154734
12	25000001	26000000	1000000	*	2.84945571995256
12	26000001	27000000	1000000	*	-0.10575769580212
12	27000001	28000000	1000000	*	0.00924123816821783
12	28000001	29000000	1000000	*	0.160785489509366
12	29000001	30000000	1000000	*	-0.15823712919336
12	30000001	31000000	1000000	*	-0.257270499400251
12	31000001	32000000	1000000	*	0.191230782787208
12	32000001	33000000	1000000	*	0.418257717318693
12	33000001	34000000	1000000	*	0.27843934938079
12	38000001	39000000	1000000	*	2.77379207170879
12	39000001	40000000	1000000	*	0.445048454907312
12	40000001	41000000	1000000	*	0.329467058104918
12	41000001	42000000	1000000	*	0.357762241757954
12	42000001	43000000	1000000	*	0.0868672544665044
12	43000001	44000000	1000000	*	0.046403537355354
12	44000001	45000000	1000000	*	0.111867567694295
12	45000001	46000000	1000000	*	-0.0220539696373316
12	46000001	47000000	1000000	*	0.00899219783447358
12	47000001	48000000	1000000	*	-0.0907331518560824
12	48000001	49000000	1000000	*	-0.419049400370117
12	49000001	50000000	1000000	*	0.225078341429202
12	50000001	51000000	1000000	*	4.58765517032634
12	51000001	52000000	1000000	*	0.164260276136423
12	52000001	53000000	1000000	*	-0.821569453419055
12	53000001	54000000	1000000	*	-0.111967331695435
12	54000001	55000000	1000000	*	3.5527909163713
12	56000001	57000000	1000000	*	0.181565127254906
12	57000001	58000000	1000000	*	0.0909067572510706
12	58000001	59000000	1000000	*	-0.509840431028707
12	59000001	60000000	1000000	*	0.224794431139673
12	60000001	61000000	1000000	*	0.513453163824235
12	61000001	62000000	1000000	*	0.553731955685576
12	62000001	63000000	1000000	*	0.475088553995691
12	63000001	64000000	1000000	*	-0.139710997526904
12	64000001	65000000	1000000	*	0.263748208904967
12	65000001	66000000	1000000	*	-0.0457090099577756
12	66000001	67000000	1000000	*	1.65898113393188
12	67000001	68000000	1000000	*	0.106532166892469
12	68000001	69000000	1000000	*	-0.207452907131296
12	69000001	70000000	1000000	*	0.244576567709539
12	70000001	71000000	1000000	*	-0.0175328500285944
12	71000001	72000000	1000000	*	0.0276338070319719
12	72000001	73000000	1000000	*	0.2706427854908
12	73000001	74000000	1000000	*	0.429738508309497
12	74000001	75000000	1000000	*	0.517774289632444
12	75000001	76000000	1000000	*	0.555328877615469
12	76000001	77000000	1000000	*	0.163145217404709
12	77000001	78000000	1000000	*	0.0789629620882358
12	78000001	79000000	1000000	*	0.530764038209686
12	79000001	80000000	1000000	*	0.42568745490432
12	80000001	81000000	1000000	*	0.447670643438764
12	81000001	82000000	1000000	*	0.545176147165691
12	82000001	83000000	1000000	*	0.435169312105777
12	83000001	84000000	1000000	*	0.324437732885622
12	84000001	85000000	1000000	*	0.457638306026446
12	85000001	86000000	1000000	*	0.674444882355383
12	86000001	87000000	1000000	*	0.607256306516577
12	87000001	88000000	1000000	*	0.640940861422927
12	88000001	89000000	1000000	*	0.307105540951914
12	89000001	90000000	1000000	*	0.0297052198544706
12	90000001	91000000	1000000	*	0.264926912439825
12	91000001	92000000	1000000	*	0.47644606439665
12	92000001	93000000	1000000	*	3.48585082706423
12	93000001	94000000	1000000	*	0.0837814267093155
12	94000001	95000000	1000000	*	-0.24843556370349
12	95000001	96000000	1000000	*	0.277507587281383
12	96000001	97000000	1000000	*	-0.10536540348574
12	97000001	98000000	1000000	*	-0.0510148179268808
12	98000001	99000000	1000000	*	-0.105846717213061
12	99000001	100000000	1000000	*	0.17400013581447
12	100000001	101000000	1000000	*	2.16257746733099
12	101000001	102000000	1000000	*	0.0275778480946504
12	102000001	103000000	1000000	*	0.0343162410254654
12	103000001	104000000	1000000	*	-0.369224885789973
12	104000001	105000000	1000000	*	-0.257428207213496
12	105000001	106000000	1000000	*	-0.418827651866499
12	106000001	107000000	1000000	*	-0.609865208637114
12	107000001	108000000	1000000	*	-0.152077842987798
12	108000001	109000000	1000000	*	-0.345412953105331
12	109000001	110000000	1000000	*	NA
12	110000001	111000000	1000000	*	0.255392495278167
12	111000001	112000000	1000000	*	3.99370271040988
12	112000001	113000000	1000000	*	4.41466904517303
12	113000001	114000000	1000000	*	-0.266758602838455
12	114000001	115000000	1000000	*	-0.576592558265021
12	115000001	116000000	1000000	*	-0.210974950531883
12	116000001	117000000	1000000	*	0.198199763056106
12	117000001	118000000	1000000	*	-0.0245779967661626
12	118000001	119000000	1000000	*	0.967807753919833
12	119000001	120000000	1000000	*	-0.414322067183254
12	120000001	121000000	1000000	*	0.255533919884777
12	121000001	122000000	1000000	*	NA
12	122000001	123000000	1000000	*	NA
12	123000001	124000000	1000000	*	NA
12	124000001	125000000	1000000	*	-0.509645916171923
12	125000001	126000000	1000000	*	-0.624793345643161
12	126000001	127000000	1000000	*	-0.387223070805628
12	127000001	128000000	1000000	*	-0.3291658192485
12	128000001	129000000	1000000	*	-0.457506356956325
12	129000001	130000000	1000000	*	-0.337751672796896
12	130000001	131000000	1000000	*	-0.71438322693455
12	131000001	132000000	1000000	*	-1.39529639206277
12	133000001	134000000	1000000	*	NA
13	20000001	21000000	1000000	*	0.0462767013849425
13	21000001	22000000	1000000	*	0.0423153674397709
13	22000001	23000000	1000000	*	-0.373492069303363
13	23000001	24000000	1000000	*	0.0271737812132718
13	24000001	25000000	1000000	*	-0.476779519760251
13	25000001	26000000	1000000	*	-0.327710688561657
13	26000001	27000000	1000000	*	-0.15837837878693
13	27000001	28000000	1000000	*	-0.138600726518809
13	28000001	29000000	1000000	*	3.23210917174221
13	29000001	30000000	1000000	*	-0.329269295286458
13	30000001	31000000	1000000	*	-0.522875977230944
13	31000001	32000000	1000000	*	-0.416602277937572
13	32000001	33000000	1000000	*	0.114967279267624
13	33000001	34000000	1000000	*	0.0354024616626058
13	34000001	35000000	1000000	*	-0.0101303711040649
13	35000001	36000000	1000000	*	0.162444457106248
13	36000001	37000000	1000000	*	-0.0859082712793837
13	37000001	38000000	1000000	*	2.23993088596194
13	38000001	39000000	1000000	*	0.438420285849428
13	39000001	40000000	1000000	*	0.216809574641301
13	40000001	41000000	1000000	*	-0.272042806453117
13	41000001	42000000	1000000	*	-0.0161742039058907
13	42000001	43000000	1000000	*	-0.160042457237495
13	43000001	44000000	1000000	*	-0.380127035410761
13	44000001	45000000	1000000	*	-0.392095917064736
13	45000001	46000000	1000000	*	0.179264606026879
13	46000001	47000000	1000000	*	-0.35374012493253
13	47000001	48000000	1000000	*	-0.186802687663312
13	48000001	49000000	1000000	*	-0.0440029730958044
13	49000001	50000000	1000000	*	-0.172072862064041
13	50000001	51000000	1000000	*	0.0337598887566658
13	51000001	52000000	1000000	*	-0.424850043175452
13	52000001	53000000	1000000	*	-0.164702226492267
13	53000001	54000000	1000000	*	-0.376864482953276
13	54000001	55000000	1000000	*	0.270439206688033
13	55000001	56000000	1000000	*	0.622129286659924
13	56000001	57000000	1000000	*	0.601620444195493
13	57000001	58000000	1000000	*	0.5629848248423
13	58000001	59000000	1000000	*	0.655458494250277
13	59000001	60000000	1000000	*	0.299428090780154
13	60000001	61000000	1000000	*	0.176951364699589
13	61000001	62000000	1000000	*	0.242858775929383
13	62000001	63000000	1000000	*	0.809775825731434
13	63000001	64000000	1000000	*	NA
13	64000001	65000000	1000000	*	0.392890043031007
13	65000001	66000000	1000000	*	0.876440215172869
13	66000001	67000000	1000000	*	0.486610840964596
13	67000001	68000000	1000000	*	0.617472680059649
13	68000001	69000000	1000000	*	0.656281293161928
13	69000001	70000000	1000000	*	NA
13	70000001	71000000	1000000	*	0.646188161466766
13	71000001	72000000	1000000	*	0.753819824436561
13	72000001	73000000	1000000	*	0.483771938916571
13	73000001	74000000	1000000	*	0.45289143458873
13	74000001	75000000	1000000	*	-0.0622294977214007
13	75000001	76000000	1000000	*	-0.0417823920768005
13	76000001	77000000	1000000	*	0.176340101258431
13	77000001	78000000	1000000	*	0.0455766021248793
13	78000001	79000000	1000000	*	0.036885821323517
13	79000001	80000000	1000000	*	0.0112473144435704
13	80000001	81000000	1000000	*	0.0482386250201224
13	81000001	82000000	1000000	*	0.542817252788289
13	82000001	83000000	1000000	*	0.532961850420739
13	83000001	84000000	1000000	*	0.784224974414591
13	84000001	85000000	1000000	*	0.696204064348006
13	85000001	86000000	1000000	*	0.678587625060613
13	87000001	88000000	1000000	*	0.555473623546237
13	88000001	89000000	1000000	*	0.632779212261282
13	89000001	90000000	1000000	*	0.689479974580984
13	90000001	91000000	1000000	*	0.943341238224984
13	91000001	92000000	1000000	*	0.371733782084724
13	92000001	93000000	1000000	*	0.466894456161899
13	93000001	94000000	1000000	*	0.309584997444883
13	94000001	95000000	1000000	*	0.142831545213472
13	95000001	96000000	1000000	*	-0.116061428892705
13	96000001	97000000	1000000	*	-0.0843051201314683
13	97000001	98000000	1000000	*	-0.0542530316899948
13	98000001	99000000	1000000	*	-0.198754894098554
13	99000001	100000000	1000000	*	0.0377591923466346
13	100000001	101000000	1000000	*	-0.0323334971022918
13	101000001	102000000	1000000	*	-0.443085255695324
13	102000001	103000000	1000000	*	0.202064050372495
13	103000001	104000000	1000000	*	0.00127032718214784
13	104000001	105000000	1000000	*	0.374056464567567
13	105000001	106000000	1000000	*	0.463935138551126
13	106000001	107000000	1000000	*	-0.0368674689146387
13	107000001	108000000	1000000	*	-0.26921338730576
13	108000001	109000000	1000000	*	5.06173441421011
13	109000001	110000000	1000000	*	-0.164474143132597
13	110000001	111000000	1000000	*	-0.692238535667211
13	111000001	112000000	1000000	*	-0.787506319374007
13	113000001	114000000	1000000	*	-1.17520288067092
14	21000001	22000000	1000000	*	-0.084892154833937
14	22000001	23000000	1000000	*	-0.273611073215007
14	23000001	24000000	1000000	*	0.4970187269108
14	24000001	25000000	1000000	*	-0.602860622225788
14	25000001	26000000	1000000	*	-0.339167482122903
14	26000001	27000000	1000000	*	0.208535763151176
14	27000001	28000000	1000000	*	0.435738837541243
14	28000001	29000000	1000000	*	0.563970979111436
14	29000001	30000000	1000000	*	0.496183241185178
14	30000001	31000000	1000000	*	0.140046951173926
14	31000001	32000000	1000000	*	0.403608214670759
14	32000001	33000000	1000000	*	0.0156942187138321
14	33000001	34000000	1000000	*	0.168209205774933
14	34000001	35000000	1000000	*	-0.224018743336289
14	35000001	36000000	1000000	*	0.320303231500532
14	36000001	37000000	1000000	*	0.0806456172643552
14	37000001	38000000	1000000	*	-0.048821884327897
14	38000001	39000000	1000000	*	-0.0605540753248883
14	39000001	40000000	1000000	*	0.229398465831534
14	40000001	41000000	1000000	*	0.314010571292259
14	41000001	42000000	1000000	*	0.449168527020686
14	42000001	43000000	1000000	*	0.503106361536276
14	43000001	44000000	1000000	*	0.56518251774289
14	44000001	45000000	1000000	*	0.416924839157659
14	45000001	46000000	1000000	*	0.17153179682573
14	46000001	47000000	1000000	*	0.475124960254144
14	47000001	48000000	1000000	*	0.542626487084337
14	48000001	49000000	1000000	*	0.407284031472288
14	49000001	50000000	1000000	*	0.0580627364706525
14	50000001	51000000	1000000	*	0.292944902117124
14	51000001	52000000	1000000	*	-0.152564321934882
14	52000001	53000000	1000000	*	-0.405270329738733
14	53000001	54000000	1000000	*	0.251703413175345
14	54000001	55000000	1000000	*	-0.25873206747677
14	55000001	56000000	1000000	*	0.064946552808376
14	56000001	57000000	1000000	*	-0.402658377380236
14	57000001	58000000	1000000	*	-0.126627004552265
14	58000001	59000000	1000000	*	0.0520124197071209
14	59000001	60000000	1000000	*	-0.158509070551482
14	60000001	61000000	1000000	*	-0.0412261452560796
14	61000001	62000000	1000000	*	-0.178557786393475
14	62000001	63000000	1000000	*	-0.109201617888725
14	63000001	64000000	1000000	*	0.062934425007145
14	64000001	65000000	1000000	*	0.459014842640521
14	65000001	66000000	1000000	*	0.0835213185825257
14	66000001	67000000	1000000	*	-0.429663169907797
14	67000001	68000000	1000000	*	0.200040687144329
14	68000001	69000000	1000000	*	-0.0644793418899672
14	69000001	70000000	1000000	*	-0.227578679320073
14	70000001	71000000	1000000	*	-0.422552930366566
14	71000001	72000000	1000000	*	-0.202703443072212
14	72000001	73000000	1000000	*	-0.374401020225131
14	73000001	74000000	1000000	*	0.215741569426588
14	74000001	75000000	1000000	*	0.0879605752526358
14	75000001	76000000	1000000	*	0.0139172913114881
14	76000001	77000000	1000000	*	-0.0733055823026176
14	77000001	78000000	1000000	*	-0.114060500727055
14	78000001	79000000	1000000	*	0.0247995922036466
14	79000001	80000000	1000000	*	-0.229282789443219
14	80000001	81000000	1000000	*	-0.140805700586367
14	81000001	82000000	1000000	*	0.114893075652717
14	82000001	83000000	1000000	*	-0.0382070802606571
14	83000001	84000000	1000000	*	0.698406640432972
14	84000001	85000000	1000000	*	0.499679193548109
14	85000001	86000000	1000000	*	0.549854466670724
14	86000001	87000000	1000000	*	0.273813576092234
14	87000001	88000000	1000000	*	0.24815092877927
14	88000001	89000000	1000000	*	-0.191588576041982
14	89000001	90000000	1000000	*	-0.134097392020286
14	90000001	91000000	1000000	*	0.0169143135134109
14	91000001	92000000	1000000	*	-0.167271826605293
14	92000001	93000000	1000000	*	-0.104368588916741
14	93000001	94000000	1000000	*	-0.41534346219249
14	94000001	95000000	1000000	*	-0.459042166131942
14	95000001	96000000	1000000	*	-0.583699720497076
14	96000001	97000000	1000000	*	-0.210255672924655
14	97000001	98000000	1000000	*	-0.448448219348145
14	98000001	99000000	1000000	*	-0.404841164755183
14	99000001	100000000	1000000	*	3.92729450482832
14	100000001	101000000	1000000	*	-0.38756708724989
14	101000001	102000000	1000000	*	-1.00091313367004
14	102000001	103000000	1000000	*	-0.0949088861685549
14	103000001	104000000	1000000	*	-0.11401807996603
14	104000001	105000000	1000000	*	-0.497872897573231
14	105000001	106000000	1000000	*	NA
15	25000001	26000000	1000000	*	-0.31860318167316
15	26000001	27000000	1000000	*	-0.261822078707832
15	27000001	28000000	1000000	*	NA
15	31000001	32000000	1000000	*	-0.2620354544368
15	33000001	34000000	1000000	*	-0.128442938932279
15	34000001	35000000	1000000	*	-0.155393634751339
15	35000001	36000000	1000000	*	2.16746611324473
15	36000001	37000000	1000000	*	0.310872555100491
15	37000001	38000000	1000000	*	2.60701338776579
15	38000001	39000000	1000000	*	0.0249864603982936
15	39000001	40000000	1000000	*	-0.485049935899692
15	40000001	41000000	1000000	*	2.99149041844109
15	41000001	42000000	1000000	*	3.85363782462536
15	42000001	43000000	1000000	*	-0.0171283700568731
15	43000001	44000000	1000000	*	-0.0447612000307307
15	44000001	45000000	1000000	*	0.263133198891005
15	45000001	46000000	1000000	*	-0.0543162473339168
15	46000001	47000000	1000000	*	-0.0735086664754263
15	47000001	48000000	1000000	*	-0.0275356020736381
15	48000001	49000000	1000000	*	0.0463691521185743
15	49000001	50000000	1000000	*	0.131859725753614
15	50000001	51000000	1000000	*	0.320206078002377
15	51000001	52000000	1000000	*	-0.146621735699554
15	52000001	53000000	1000000	*	0.100400564922745
15	53000001	54000000	1000000	*	-0.438261145999708
15	54000001	55000000	1000000	*	0.237238749385817
15	55000001	56000000	1000000	*	0.118067704066447
15	56000001	57000000	1000000	*	0.221875481007249
15	57000001	58000000	1000000	*	0.175722212759043
15	58000001	59000000	1000000	*	-0.350110298793421
15	59000001	60000000	1000000	*	0.446130062783571
15	60000001	61000000	1000000	*	-0.132390766950197
15	61000001	62000000	1000000	*	-0.305679297861054
15	62000001	63000000	1000000	*	-0.374673759269686
15	63000001	64000000	1000000	*	-0.118247469047725
15	64000001	65000000	1000000	*	0.245066336463261
15	65000001	66000000	1000000	*	0.117103743413381
15	66000001	67000000	1000000	*	2.12822045982103
15	67000001	68000000	1000000	*	-0.141681713480073
15	68000001	69000000	1000000	*	-0.0956948883038025
15	69000001	70000000	1000000	*	-0.23065945924306
15	70000001	71000000	1000000	*	-0.817827881158506
15	71000001	72000000	1000000	*	-0.398481034708898
15	72000001	73000000	1000000	*	-0.185764656217662
15	73000001	74000000	1000000	*	0.383398899743022
15	74000001	75000000	1000000	*	-1.17411056031592
15	75000001	76000000	1000000	*	-0.486874868656003
15	76000001	77000000	1000000	*	-0.255364782349344
15	77000001	78000000	1000000	*	0.194480883075762
15	78000001	79000000	1000000	*	-0.701150607387775
15	79000001	80000000	1000000	*	-0.625595781067516
15	80000001	81000000	1000000	*	-0.266381916845863
15	81000001	82000000	1000000	*	-0.589933389658579
15	86000001	87000000	1000000	*	-0.115144103485615
15	87000001	88000000	1000000	*	-0.139360754732464
15	88000001	89000000	1000000	*	-0.759813190296438
15	89000001	90000000	1000000	*	-0.509568155759689
15	90000001	91000000	1000000	*	2.33765427815394
15	91000001	92000000	1000000	*	0.0295122892002539
15	92000001	93000000	1000000	*	0.212291895968913
15	93000001	94000000	1000000	*	-0.11327785794741
15	94000001	95000000	1000000	*	-0.149695901339303
15	95000001	96000000	1000000	*	0.105416458715845
15	96000001	97000000	1000000	*	0.0526742470780572
15	97000001	98000000	1000000	*	-0.18367446120135
15	98000001	99000000	1000000	*	-0.301642069508879
15	99000001	100000000	1000000	*	-0.0543954203640794
15	100000001	101000000	1000000	*	-0.592117748550657
15	101000001	102000000	1000000	*	-0.771802285464192
16	1000001	2000000	1000000	*	NA
16	2000001	3000000	1000000	*	-1.33052080357475
16	3000001	4000000	1000000	*	-0.449863876377167
16	4000001	5000000	1000000	*	0.280059118257935
16	5000001	6000000	1000000	*	-0.470239092516783
16	6000001	7000000	1000000	*	0.185136644135498
16	7000001	8000000	1000000	*	-0.074527635737845
16	8000001	9000000	1000000	*	NA
16	9000001	10000000	1000000	*	-0.178725773462957
16	10000001	11000000	1000000	*	0.131906733517861
16	11000001	12000000	1000000	*	-0.0749882631166048
16	12000001	13000000	1000000	*	-0.2632869027702
16	13000001	14000000	1000000	*	-0.141887783285887
16	17000001	18000000	1000000	*	-0.0478087517513761
16	19000001	20000000	1000000	*	0.274233644958336
16	20000001	21000000	1000000	*	-0.466166055515638
16	23000001	24000000	1000000	*	0.216981352640367
16	24000001	25000000	1000000	*	0.401227749946578
16	25000001	26000000	1000000	*	-0.0255618251290012
16	26000001	27000000	1000000	*	-0.365658947770862
16	27000001	28000000	1000000	*	-0.0703690739511934
16	31000001	32000000	1000000	*	-0.257308088145464
16	47000001	48000000	1000000	*	-0.0284648303813232
16	48000001	49000000	1000000	*	-0.358731245226346
16	49000001	50000000	1000000	*	-0.726726727281179
16	50000001	51000000	1000000	*	-0.303384187885427
16	51000001	52000000	1000000	*	-0.632405145875536
16	52000001	53000000	1000000	*	-0.288448717491699
16	53000001	54000000	1000000	*	0.155941718545213
16	54000001	55000000	1000000	*	-0.446731877038023
16	55000001	56000000	1000000	*	-0.897513485543347
16	56000001	57000000	1000000	*	-0.0142092017480551
16	57000001	58000000	1000000	*	-0.642003086953386
16	58000001	59000000	1000000	*	0.177997421357405
16	59000001	60000000	1000000	*	0.284140806565856
16	60000001	61000000	1000000	*	0.312659803303037
16	61000001	62000000	1000000	*	0.385486129756577
16	62000001	63000000	1000000	*	0.410973186557138
16	63000001	64000000	1000000	*	0.421190902653043
16	64000001	65000000	1000000	*	0.451057715936613
16	65000001	66000000	1000000	*	-0.644340608675856
16	66000001	67000000	1000000	*	-0.241632984079387
16	67000001	68000000	1000000	*	4.68178514145436
16	68000001	69000000	1000000	*	0.106642633016557
16	69000001	70000000	1000000	*	0.456162900428874
16	71000001	72000000	1000000	*	0.151021829870745
16	72000001	73000000	1000000	*	-0.233124478445454
16	73000001	74000000	1000000	*	-0.0521362603210128
16	74000001	75000000	1000000	*	0.256987440064429
16	75000001	76000000	1000000	*	0.222046124436758
16	76000001	77000000	1000000	*	0.360614373948749
16	77000001	78000000	1000000	*	-0.0412461125037753
16	78000001	79000000	1000000	*	0.11601971821832
16	79000001	80000000	1000000	*	-0.276858353337952
16	80000001	81000000	1000000	*	-0.477995398159954
16	81000001	82000000	1000000	*	-0.00582455580394867
16	82000001	83000000	1000000	*	-0.493024558639894
16	83000001	84000000	1000000	*	-0.233887540096979
16	84000001	85000000	1000000	*	-0.497901313154432
16	85000001	86000000	1000000	*	-0.942675692976552
16	86000001	87000000	1000000	*	-1.32863554926235
16	87000001	88000000	1000000	*	-0.630384098538214
16	89000001	90000000	1000000	*	-1.21195468594077
17	1000001	2000000	1000000	*	6.57255329999467
17	2000001	3000000	1000000	*	0.0249980677246956
17	3000001	4000000	1000000	*	-0.00485472547716747
17	4000001	5000000	1000000	*	-0.366243239677415
17	5000001	6000000	1000000	*	-0.0965492034198593
17	6000001	7000000	1000000	*	-0.381994916970272
17	7000001	8000000	1000000	*	6.45602874376572
17	8000001	9000000	1000000	*	0.0497276914229276
17	9000001	10000000	1000000	*	-0.0834520726742119
17	10000001	11000000	1000000	*	0.0163989269753607
17	11000001	12000000	1000000	*	-0.281654113746208
17	12000001	13000000	1000000	*	-0.0745576316625342
17	13000001	14000000	1000000	*	0.0295846101615026
17	14000001	15000000	1000000	*	-0.194583538993845
17	17000001	18000000	1000000	*	-0.206665613433152
17	26000001	27000000	1000000	*	-0.306415154047445
17	27000001	28000000	1000000	*	0.152422344465099
17	28000001	29000000	1000000	*	0.105020531959969
17	29000001	30000000	1000000	*	7.70613759869842
17	30000001	31000000	1000000	*	4.94077761836053
17	31000001	32000000	1000000	*	-0.558735470671025
17	32000001	33000000	1000000	*	-0.881776069828231
17	33000001	34000000	1000000	*	-0.156345715156656
17	35000001	36000000	1000000	*	0.26551603305238
17	37000001	38000000	1000000	*	0.188262885557875
17	38000001	39000000	1000000	*	0.113899240382534
17	39000001	40000000	1000000	*	-0.606906634839235
17	40000001	41000000	1000000	*	3.62075438412385
17	41000001	42000000	1000000	*	0.119038578754401
17	42000001	43000000	1000000	*	3.14753629809331
17	43000001	44000000	1000000	*	-0.672048632466686
17	45000001	46000000	1000000	*	0.463360798273019
17	46000001	47000000	1000000	*	0.177342379717074
17	47000001	48000000	1000000	*	0.281657969169445
17	48000001	49000000	1000000	*	-0.422791429267088
17	49000001	50000000	1000000	*	-0.0773071609607798
17	50000001	51000000	1000000	*	0.059148196998194
17	51000001	52000000	1000000	*	0.51453635111617
17	52000001	53000000	1000000	*	0.150441374047808
17	53000001	54000000	1000000	*	-0.294197022672964
17	54000001	55000000	1000000	*	-0.179567847794229
17	55000001	56000000	1000000	*	-0.230918929125676
17	56000001	57000000	1000000	*	5.13329814383605
17	57000001	58000000	1000000	*	0.40649989043675
17	58000001	59000000	1000000	*	4.49988091844848
17	59000001	60000000	1000000	*	0.109539849405302
17	60000001	61000000	1000000	*	0.402345530865959
17	61000001	62000000	1000000	*	-0.127259533269579
17	63000001	64000000	1000000	*	0.00773518016693113
17	64000001	65000000	1000000	*	-0.0557297079604095
17	65000001	66000000	1000000	*	0.437316370702561
17	66000001	67000000	1000000	*	-0.173835507637788
17	67000001	68000000	1000000	*	0.235913695395105
17	68000001	69000000	1000000	*	0.1595347877974
17	69000001	70000000	1000000	*	0.330748584381726
17	70000001	71000000	1000000	*	-0.263140994458526
17	71000001	72000000	1000000	*	-0.565469422598657
17	72000001	73000000	1000000	*	-0.125147795208513
17	73000001	74000000	1000000	*	0.146841251185487
17	74000001	75000000	1000000	*	2.05129827900502
17	75000001	76000000	1000000	*	-0.692142655471654
17	76000001	77000000	1000000	*	-0.119531943383962
17	77000001	78000000	1000000	*	NA
17	78000001	79000000	1000000	*	-0.552112828243485
17	79000001	80000000	1000000	*	NA
17	80000001	81000000	1000000	*	-0.937835044370715
18	1	1000000	1000000	*	NA
18	1000001	2000000	1000000	*	0.123927980248475
18	2000001	3000000	1000000	*	0.049279821699929
18	3000001	4000000	1000000	*	0.119907173156973
18	4000001	5000000	1000000	*	0.105562114515861
18	5000001	6000000	1000000	*	-0.450406589361585
18	6000001	7000000	1000000	*	-0.17178207825061
18	7000001	8000000	1000000	*	-0.279333364510913
18	8000001	9000000	1000000	*	-0.60189487856109
18	9000001	10000000	1000000	*	-0.0168886713319932
18	10000001	11000000	1000000	*	-0.78221591920625
18	11000001	12000000	1000000	*	-0.372817221473312
18	12000001	13000000	1000000	*	0.0125164294175683
18	13000001	14000000	1000000	*	-0.447197321499573
18	19000001	20000000	1000000	*	0.173444732040137
18	20000001	21000000	1000000	*	-0.185636507819217
18	21000001	22000000	1000000	*	0.0967946596367551
18	22000001	23000000	1000000	*	-0.345112492733367
18	23000001	24000000	1000000	*	0.0994274041725375
18	24000001	25000000	1000000	*	-0.339969909589234
18	25000001	26000000	1000000	*	-0.0283139336688942
18	26000001	27000000	1000000	*	0.53396120037274
18	27000001	28000000	1000000	*	0.608288569308958
18	28000001	29000000	1000000	*	0.5086439437004
18	29000001	30000000	1000000	*	0.105210893295045
18	30000001	31000000	1000000	*	0.288966124605109
18	31000001	32000000	1000000	*	0.318925223834372
18	32000001	33000000	1000000	*	-0.171470960660956
18	33000001	34000000	1000000	*	-0.354424519252488
18	34000001	35000000	1000000	*	-0.665556639411768
18	35000001	36000000	1000000	*	-0.68068644244311
18	36000001	37000000	1000000	*	0.404100891290668
18	37000001	38000000	1000000	*	0.148752682039603
18	38000001	39000000	1000000	*	0.646078664705626
18	39000001	40000000	1000000	*	0.260786212813379
18	40000001	41000000	1000000	*	0.31040417909775
18	41000001	42000000	1000000	*	0.345518773946344
18	42000001	43000000	1000000	*	6.78600421008529
18	43000001	44000000	1000000	*	-0.146765903272859
18	44000001	45000000	1000000	*	-0.511353295044905
18	45000001	46000000	1000000	*	-0.518366746334101
18	46000001	47000000	1000000	*	-0.453126102513199
18	47000001	48000000	1000000	*	-0.396477645520638
18	48000001	49000000	1000000	*	-0.108838783441285
18	49000001	50000000	1000000	*	0.348721210162567
18	50000001	51000000	1000000	*	0.436765690766599
18	51000001	52000000	1000000	*	-0.00179227187386446
18	53000001	54000000	1000000	*	-0.144476451121842
18	54000001	55000000	1000000	*	-0.330635552632831
18	55000001	56000000	1000000	*	-0.138053418355201
